Location Name,Lat,Long,Datetime,Parameter,Member,Value
rail,55.78125,-2.390625,2022-07-10T22:00:00,air_temperature,23,288.64014
rail,55.78125,-2.109375,2022-07-10T22:00:00,air_temperature,23,290.22705
rail,55.78125,-1.828125,2022-07-10T22:00:00,air_temperature,23,289.9829
rail,55.96875,-3.234375,2022-07-10T22:00:00,air_temperature,23,291.60034
rail,55.96875,-2.953125,2022-07-10T22:00:00,air_temperature,23,289.37256
rail,55.96875,-2.671875,2022-07-10T22:00:00,air_temperature,23,287.48047
rail,55.96875,-2.390625,2022-07-10T22:00:00,air_temperature,23,287.7246
rail,51.65625,-0.140625,2022-07-10T23:00:00,air_temperature,23,295.68896
rail,51.84375,-0.140625,2022-07-10T23:00:00,air_temperature,23,292.3015
rail,52.03125,-0.140625,2022-07-10T23:00:00,air_temperature,23,291.63013
rail,52.21875,-0.421875,2022-07-10T23:00:00,air_temperature,23,291.386
rail,52.21875,-0.140625,2022-07-10T23:00:00,air_temperature,23,292.17944
rail,52.40625,-0.140625,2022-07-10T23:00:00,air_temperature,23,292.33203
rail,52.59375,-0.421875,2022-07-10T23:00:00,air_temperature,23,291.72168
rail,52.59375,-0.140625,2022-07-10T23:00:00,air_temperature,23,291.47754
rail,52.78125,-0.703125,2022-07-10T23:00:00,air_temperature,23,290.0127
rail,52.78125,-0.421875,2022-07-10T23:00:00,air_temperature,23,289.89062
rail,52.96875,-0.703125,2022-07-10T23:00:00,air_temperature,23,289.95166
rail,53.15625,-0.984375,2022-07-10T23:00:00,air_temperature,23,289.8296
rail,53.15625,-0.703125,2022-07-10T23:00:00,air_temperature,23,290.0432
rail,53.34375,-0.984375,2022-07-10T23:00:00,air_temperature,23,290.0127
rail,53.53125,-0.984375,2022-07-10T23:00:00,air_temperature,23,290.92822
rail,53.71875,-1.265625,2022-07-10T23:00:00,air_temperature,23,293.1255
rail,53.71875,-0.984375,2022-07-10T23:00:00,air_temperature,23,290.77563
rail,53.90625,-1.265625,2022-07-10T23:00:00,air_temperature,23,289.677
rail,53.90625,-0.984375,2022-07-10T23:00:00,air_temperature,23,289.76855
rail,54.09375,-1.265625,2022-07-10T23:00:00,air_temperature,23,290.13477
rail,54.28125,-1.546875,2022-07-10T23:00:00,air_temperature,23,287.2356
rail,54.28125,-1.265625,2022-07-10T23:00:00,air_temperature,23,288.6089
rail,54.46875,-1.546875,2022-07-10T23:00:00,air_temperature,23,288.02905
rail,54.65625,-1.546875,2022-07-10T23:00:00,air_temperature,23,289.92114
rail,54.84375,-1.546875,2022-07-10T23:00:00,air_temperature,23,292.9729
rail,55.03125,-1.546875,2022-07-10T23:00:00,air_temperature,23,288.36475
rail,55.21875,-1.546875,2022-07-10T23:00:00,air_temperature,23,290.13477
rail,55.40625,-1.828125,2022-07-10T23:00:00,air_temperature,23,284.88574
rail,55.40625,-1.546875,2022-07-10T23:00:00,air_temperature,23,287.20508
rail,55.59375,-1.828125,2022-07-10T23:00:00,air_temperature,23,288.51733
rail,55.78125,-2.390625,2022-07-10T23:00:00,air_temperature,23,287.17456
rail,55.78125,-2.109375,2022-07-10T23:00:00,air_temperature,23,289.28027
rail,55.78125,-1.828125,2022-07-10T23:00:00,air_temperature,23,289.64648
rail,55.96875,-3.234375,2022-07-10T23:00:00,air_temperature,23,290.3484
rail,55.96875,-2.953125,2022-07-10T23:00:00,air_temperature,23,287.63232
rail,55.96875,-2.671875,2022-07-10T23:00:00,air_temperature,23,287.0525
rail,55.96875,-2.390625,2022-07-10T23:00:00,air_temperature,23,287.4187
rail,51.65625,-0.140625,2022-07-11T00:00:00,air_temperature,23,295.05713
rail,51.84375,-0.140625,2022-07-11T00:00:00,air_temperature,23,291.45605
rail,52.03125,-0.140625,2022-07-11T00:00:00,air_temperature,23,290.54053
rail,52.21875,-0.421875,2022-07-11T00:00:00,air_temperature,23,291.08984
rail,52.21875,-0.140625,2022-07-11T00:00:00,air_temperature,23,291.05933
rail,52.40625,-0.140625,2022-07-11T00:00:00,air_temperature,23,291.1814
rail,52.59375,-0.421875,2022-07-11T00:00:00,air_temperature,23,290.4795
rail,52.59375,-0.140625,2022-07-11T00:00:00,air_temperature,23,290.38794
rail,52.78125,-0.703125,2022-07-11T00:00:00,air_temperature,23,288.89258
rail,52.78125,-0.421875,2022-07-11T00:00:00,air_temperature,23,289.1062
rail,52.96875,-0.703125,2022-07-11T00:00:00,air_temperature,23,289.50293
rail,53.15625,-0.984375,2022-07-11T00:00:00,air_temperature,23,289.2893
rail,53.15625,-0.703125,2022-07-11T00:00:00,air_temperature,23,289.65552
rail,53.34375,-0.984375,2022-07-11T00:00:00,air_temperature,23,289.22827
rail,53.53125,-0.984375,2022-07-11T00:00:00,air_temperature,23,289.83862
rail,53.71875,-1.265625,2022-07-11T00:00:00,air_temperature,23,291.48657
rail,53.71875,-0.984375,2022-07-11T00:00:00,air_temperature,23,290.08276
rail,53.90625,-1.265625,2022-07-11T00:00:00,air_temperature,23,289.35034
rail,53.90625,-0.984375,2022-07-11T00:00:00,air_temperature,23,289.16724
rail,54.09375,-1.265625,2022-07-11T00:00:00,air_temperature,23,289.22827
rail,54.28125,-1.546875,2022-07-11T00:00:00,air_temperature,23,286.6953
rail,54.28125,-1.265625,2022-07-11T00:00:00,air_temperature,23,287.39722
rail,54.46875,-1.546875,2022-07-11T00:00:00,air_temperature,23,286.87842
rail,54.65625,-1.546875,2022-07-11T00:00:00,air_temperature,23,288.5569
rail,54.84375,-1.546875,2022-07-11T00:00:00,air_temperature,23,291.33398
rail,55.03125,-1.546875,2022-07-11T00:00:00,air_temperature,23,287.85498
rail,55.21875,-1.546875,2022-07-11T00:00:00,air_temperature,23,287.97705
rail,55.40625,-1.828125,2022-07-11T00:00:00,air_temperature,23,284.2539
rail,55.40625,-1.546875,2022-07-11T00:00:00,air_temperature,23,287.3667
rail,55.59375,-1.828125,2022-07-11T00:00:00,air_temperature,23,286.35962
rail,55.78125,-2.390625,2022-07-11T00:00:00,air_temperature,23,285.35254
rail,55.78125,-2.109375,2022-07-11T00:00:00,air_temperature,23,286.39014
rail,55.78125,-1.828125,2022-07-11T00:00:00,air_temperature,23,289.35034
rail,55.96875,-3.234375,2022-07-11T00:00:00,air_temperature,23,289.41138
rail,55.96875,-2.953125,2022-07-11T00:00:00,air_temperature,23,286.81738
rail,55.96875,-2.671875,2022-07-11T00:00:00,air_temperature,23,286.78687
rail,55.96875,-2.390625,2022-07-11T00:00:00,air_temperature,23,287.0005
rail,51.65625,-0.140625,2022-07-11T01:00:00,air_temperature,23,294.2661
rail,51.84375,-0.140625,2022-07-11T01:00:00,air_temperature,23,290.17676
rail,52.03125,-0.140625,2022-07-11T01:00:00,air_temperature,23,289.3833
rail,52.21875,-0.421875,2022-07-11T01:00:00,air_temperature,23,289.59692
rail,52.21875,-0.140625,2022-07-11T01:00:00,air_temperature,23,289.81055
rail,52.40625,-0.140625,2022-07-11T01:00:00,air_temperature,23,289.65796
rail,52.59375,-0.421875,2022-07-11T01:00:00,air_temperature,23,289.2002
rail,52.59375,-0.140625,2022-07-11T01:00:00,air_temperature,23,288.95605
rail,52.78125,-0.703125,2022-07-11T01:00:00,air_temperature,23,288.07104
rail,52.78125,-0.421875,2022-07-11T01:00:00,air_temperature,23,288.1626
rail,52.96875,-0.703125,2022-07-11T01:00:00,air_temperature,23,288.92554
rail,53.15625,-0.984375,2022-07-11T01:00:00,air_temperature,23,288.62036
rail,53.15625,-0.703125,2022-07-11T01:00:00,air_temperature,23,289.2307
rail,53.34375,-0.984375,2022-07-11T01:00:00,air_temperature,23,288.7119
rail,53.53125,-0.984375,2022-07-11T01:00:00,air_temperature,23,289.13916
rail,53.71875,-1.265625,2022-07-11T01:00:00,air_temperature,23,290.02417
rail,53.71875,-0.984375,2022-07-11T01:00:00,air_temperature,23,289.29175
rail,53.90625,-1.265625,2022-07-11T01:00:00,air_temperature,23,288.28467
rail,53.90625,-0.984375,2022-07-11T01:00:00,air_temperature,23,288.55933
rail,54.09375,-1.265625,2022-07-11T01:00:00,air_temperature,23,287.8269
rail,54.28125,-1.546875,2022-07-11T01:00:00,air_temperature,23,285.96533
rail,54.28125,-1.265625,2022-07-11T01:00:00,air_temperature,23,285.9043
rail,54.46875,-1.546875,2022-07-11T01:00:00,air_temperature,23,286.6062
rail,54.65625,-1.546875,2022-07-11T01:00:00,air_temperature,23,287.43018
rail,54.84375,-1.546875,2022-07-11T01:00:00,air_temperature,23,290.0852
rail,55.03125,-1.546875,2022-07-11T01:00:00,air_temperature,23,287.3081
rail,55.21875,-1.546875,2022-07-11T01:00:00,air_temperature,23,287.33862
rail,55.40625,-1.828125,2022-07-11T01:00:00,air_temperature,23,283.76807
rail,55.40625,-1.546875,2022-07-11T01:00:00,air_temperature,23,287.4912
rail,55.59375,-1.828125,2022-07-11T01:00:00,air_temperature,23,284.62256
rail,55.78125,-2.390625,2022-07-11T01:00:00,air_temperature,23,284.77515
rail,55.78125,-2.109375,2022-07-11T01:00:00,air_temperature,23,285.84326
rail,55.78125,-1.828125,2022-07-11T01:00:00,air_temperature,23,289.10864
rail,55.96875,-3.234375,2022-07-11T01:00:00,air_temperature,23,288.43726
rail,55.96875,-2.953125,2022-07-11T01:00:00,air_temperature,23,285.69067
rail,55.96875,-2.671875,2022-07-11T01:00:00,air_temperature,23,286.72827
rail,55.96875,-2.390625,2022-07-11T01:00:00,air_temperature,23,287.00293
rail,51.65625,-0.140625,2022-07-11T02:00:00,air_temperature,23,294.14282
rail,51.84375,-0.140625,2022-07-11T02:00:00,air_temperature,23,289.4431
rail,52.03125,-0.140625,2022-07-11T02:00:00,air_temperature,23,288.58862
rail,52.21875,-0.421875,2022-07-11T02:00:00,air_temperature,23,288.58862
rail,52.21875,-0.140625,2022-07-11T02:00:00,air_temperature,23,288.64966
rail,52.40625,-0.140625,2022-07-11T02:00:00,air_temperature,23,288.5581
rail,52.59375,-0.421875,2022-07-11T02:00:00,air_temperature,23,288.43604
rail,52.59375,-0.140625,2022-07-11T02:00:00,air_temperature,23,288.10034
rail,52.78125,-0.703125,2022-07-11T02:00:00,air_temperature,23,287.3374
rail,52.78125,-0.421875,2022-07-11T02:00:00,air_temperature,23,287.64258
rail,52.96875,-0.703125,2022-07-11T02:00:00,air_temperature,23,288.13086
rail,53.15625,-0.984375,2022-07-11T02:00:00,air_temperature,23,287.55103
rail,53.15625,-0.703125,2022-07-11T02:00:00,air_temperature,23,288.49707
rail,53.34375,-0.984375,2022-07-11T02:00:00,air_temperature,23,288.1919
rail,53.53125,-0.984375,2022-07-11T02:00:00,air_temperature,23,288.5581
rail,53.71875,-1.265625,2022-07-11T02:00:00,air_temperature,23,288.80225
rail,53.71875,-0.984375,2022-07-11T02:00:00,air_temperature,23,288.34448
rail,53.90625,-1.265625,2022-07-11T02:00:00,air_temperature,23,287.12378
rail,53.90625,-0.984375,2022-07-11T02:00:00,air_temperature,23,287.73413
rail,54.09375,-1.265625,2022-07-11T02:00:00,air_temperature,23,287.03223
rail,54.28125,-1.546875,2022-07-11T02:00:00,air_temperature,23,285.65894
rail,54.28125,-1.265625,2022-07-11T02:00:00,air_temperature,23,285.71997
rail,54.46875,-1.546875,2022-07-11T02:00:00,air_temperature,23,286.2693
rail,54.65625,-1.546875,2022-07-11T02:00:00,air_temperature,23,286.39136
rail,54.84375,-1.546875,2022-07-11T02:00:00,air_temperature,23,289.16846
rail,55.03125,-1.546875,2022-07-11T02:00:00,air_temperature,23,287.0017
rail,55.21875,-1.546875,2022-07-11T02:00:00,air_temperature,23,287.27637
rail,55.40625,-1.828125,2022-07-11T02:00:00,air_temperature,23,283.94995
rail,55.40625,-1.546875,2022-07-11T02:00:00,air_temperature,23,287.5205
rail,55.59375,-1.828125,2022-07-11T02:00:00,air_temperature,23,284.43823
rail,55.78125,-2.390625,2022-07-11T02:00:00,air_temperature,23,283.27856
rail,55.78125,-2.109375,2022-07-11T02:00:00,air_temperature,23,283.79736
rail,55.78125,-1.828125,2022-07-11T02:00:00,air_temperature,23,288.77173
rail,55.96875,-3.234375,2022-07-11T02:00:00,air_temperature,23,287.6731
rail,55.96875,-2.953125,2022-07-11T02:00:00,air_temperature,23,284.49927
rail,55.96875,-2.671875,2022-07-11T02:00:00,air_temperature,23,286.39136
rail,55.96875,-2.390625,2022-07-11T02:00:00,air_temperature,23,286.7881
rail,51.65625,-0.140625,2022-07-11T03:00:00,air_temperature,23,293.59814
rail,51.84375,-0.140625,2022-07-11T03:00:00,air_temperature,23,289.32568
rail,52.03125,-0.140625,2022-07-11T03:00:00,air_temperature,23,288.01343
rail,52.21875,-0.421875,2022-07-11T03:00:00,air_temperature,23,287.21997
rail,52.21875,-0.140625,2022-07-11T03:00:00,air_temperature,23,287.67773
rail,52.40625,-0.140625,2022-07-11T03:00:00,air_temperature,23,287.64722
rail,52.59375,-0.421875,2022-07-11T03:00:00,air_temperature,23,287.18945
rail,52.59375,-0.140625,2022-07-11T03:00:00,air_temperature,23,287.15894
rail,52.78125,-0.703125,2022-07-11T03:00:00,air_temperature,23,285.9077
rail,52.78125,-0.421875,2022-07-11T03:00:00,air_temperature,23,286.51807
rail,52.96875,-0.703125,2022-07-11T03:00:00,air_temperature,23,287.2505
rail,53.15625,-0.984375,2022-07-11T03:00:00,air_temperature,23,287.18945
rail,53.15625,-0.703125,2022-07-11T03:00:00,air_temperature,23,287.92188
rail,53.34375,-0.984375,2022-07-11T03:00:00,air_temperature,23,287.4641
rail,53.53125,-0.984375,2022-07-11T03:00:00,air_temperature,23,287.83032
rail,53.71875,-1.265625,2022-07-11T03:00:00,air_temperature,23,287.7693
rail,53.71875,-0.984375,2022-07-11T03:00:00,air_temperature,23,287.67773
rail,53.90625,-1.265625,2022-07-11T03:00:00,air_temperature,23,286.30444
rail,53.90625,-0.984375,2022-07-11T03:00:00,air_temperature,23,287.12842
rail,54.09375,-1.265625,2022-07-11T03:00:00,air_temperature,23,286.45703
rail,54.28125,-1.546875,2022-07-11T03:00:00,air_temperature,23,285.0227
rail,54.28125,-1.265625,2022-07-11T03:00:00,air_temperature,23,285.44995
rail,54.46875,-1.546875,2022-07-11T03:00:00,air_temperature,23,285.32788
rail,54.65625,-1.546875,2022-07-11T03:00:00,air_temperature,23,285.511
rail,54.84375,-1.546875,2022-07-11T03:00:00,air_temperature,23,288.62378
rail,55.03125,-1.546875,2022-07-11T03:00:00,air_temperature,23,287.00635
rail,55.21875,-1.546875,2022-07-11T03:00:00,air_temperature,23,287.15894
rail,55.40625,-1.828125,2022-07-11T03:00:00,air_temperature,23,283.9851
rail,55.40625,-1.546875,2022-07-11T03:00:00,air_temperature,23,287.58618
rail,55.59375,-1.828125,2022-07-11T03:00:00,air_temperature,23,284.1682
rail,55.78125,-2.390625,2022-07-11T03:00:00,air_temperature,23,283.2832
rail,55.78125,-2.109375,2022-07-11T03:00:00,air_temperature,23,283.06958
rail,55.78125,-1.828125,2022-07-11T03:00:00,air_temperature,23,288.3186
rail,55.96875,-3.234375,2022-07-11T03:00:00,air_temperature,23,287.58618
rail,55.96875,-2.953125,2022-07-11T03:00:00,air_temperature,23,284.59546
rail,55.96875,-2.671875,2022-07-11T03:00:00,air_temperature,23,286.2434
rail,55.96875,-2.390625,2022-07-11T03:00:00,air_temperature,23,286.36548
rail,51.65625,-0.140625,2022-07-11T04:00:00,air_temperature,23,292.68018
rail,51.84375,-0.140625,2022-07-11T04:00:00,air_temperature,23,289.10962
rail,52.03125,-0.140625,2022-07-11T04:00:00,air_temperature,23,287.64478
rail,52.21875,-0.421875,2022-07-11T04:00:00,air_temperature,23,286.27148
rail,52.21875,-0.140625,2022-07-11T04:00:00,air_temperature,23,287.03442
rail,52.40625,-0.140625,2022-07-11T04:00:00,air_temperature,23,286.9734
rail,52.59375,-0.421875,2022-07-11T04:00:00,air_temperature,23,286.4546
rail,52.59375,-0.140625,2022-07-11T04:00:00,air_temperature,23,286.57666
rail,52.78125,-0.703125,2022-07-11T04:00:00,air_temperature,23,285.47803
rail,52.78125,-0.421875,2022-07-11T04:00:00,air_temperature,23,285.7832
rail,52.96875,-0.703125,2022-07-11T04:00:00,air_temperature,23,287.03442
rail,53.15625,-0.984375,2022-07-11T04:00:00,air_temperature,23,287.30908
rail,53.15625,-0.703125,2022-07-11T04:00:00,air_temperature,23,287.73633
rail,53.34375,-0.984375,2022-07-11T04:00:00,air_temperature,23,286.91235
rail,53.53125,-0.984375,2022-07-11T04:00:00,air_temperature,23,287.5227
rail,53.71875,-1.265625,2022-07-11T04:00:00,air_temperature,23,286.91235
rail,53.71875,-0.984375,2022-07-11T04:00:00,air_temperature,23,287.40063
rail,53.90625,-1.265625,2022-07-11T04:00:00,air_temperature,23,285.38647
rail,53.90625,-0.984375,2022-07-11T04:00:00,air_temperature,23,286.54614
rail,54.09375,-1.265625,2022-07-11T04:00:00,air_temperature,23,285.38647
rail,54.28125,-1.546875,2022-07-11T04:00:00,air_temperature,23,284.16577
rail,54.28125,-1.265625,2022-07-11T04:00:00,air_temperature,23,284.53198
rail,54.46875,-1.546875,2022-07-11T04:00:00,air_temperature,23,284.44043
rail,54.65625,-1.546875,2022-07-11T04:00:00,air_temperature,23,284.95923
rail,54.84375,-1.546875,2022-07-11T04:00:00,air_temperature,23,288.16357
rail,55.03125,-1.546875,2022-07-11T04:00:00,air_temperature,23,287.30908
rail,55.21875,-1.546875,2022-07-11T04:00:00,air_temperature,23,286.8208
rail,55.40625,-1.828125,2022-07-11T04:00:00,air_temperature,23,284.83716
rail,55.40625,-1.546875,2022-07-11T04:00:00,air_temperature,23,287.55322
rail,55.59375,-1.828125,2022-07-11T04:00:00,air_temperature,23,284.65405
rail,55.78125,-2.390625,2022-07-11T04:00:00,air_temperature,23,284.07422
rail,55.78125,-2.109375,2022-07-11T04:00:00,air_temperature,23,284.13525
rail,55.78125,-1.828125,2022-07-11T04:00:00,air_temperature,23,287.98047
rail,55.96875,-3.234375,2022-07-11T04:00:00,air_temperature,23,287.3396
rail,55.96875,-2.953125,2022-07-11T04:00:00,air_temperature,23,285.0813
rail,55.96875,-2.671875,2022-07-11T04:00:00,air_temperature,23,286.1189
rail,55.96875,-2.390625,2022-07-11T04:00:00,air_temperature,23,286.21045
rail,51.65625,-0.140625,2022-07-11T05:00:00,air_temperature,23,292.72852
rail,51.84375,-0.140625,2022-07-11T05:00:00,air_temperature,23,290.92798
rail,52.03125,-0.140625,2022-07-11T05:00:00,air_temperature,23,290.104
rail,52.21875,-0.421875,2022-07-11T05:00:00,air_temperature,23,289.49365
rail,52.21875,-0.140625,2022-07-11T05:00:00,air_temperature,23,289.64624
rail,52.40625,-0.140625,2022-07-11T05:00:00,air_temperature,23,289.4021
rail,52.59375,-0.421875,2022-07-11T05:00:00,air_temperature,23,288.8833
rail,52.59375,-0.140625,2022-07-11T05:00:00,air_temperature,23,289.00537
rail,52.78125,-0.703125,2022-07-11T05:00:00,air_temperature,23,288.15088
rail,52.78125,-0.421875,2022-07-11T05:00:00,air_temperature,23,288.24243
rail,52.96875,-0.703125,2022-07-11T05:00:00,air_temperature,23,288.27295
rail,53.15625,-0.984375,2022-07-11T05:00:00,air_temperature,23,288.48657
rail,53.15625,-0.703125,2022-07-11T05:00:00,air_temperature,23,288.63916
rail,53.34375,-0.984375,2022-07-11T05:00:00,air_temperature,23,288.42554
rail,53.53125,-0.984375,2022-07-11T05:00:00,air_temperature,23,288.42554
rail,53.71875,-1.265625,2022-07-11T05:00:00,air_temperature,23,289.0664
rail,53.71875,-0.984375,2022-07-11T05:00:00,air_temperature,23,288.30347
rail,53.90625,-1.265625,2022-07-11T05:00:00,air_temperature,23,287.6626
rail,53.90625,-0.984375,2022-07-11T05:00:00,air_temperature,23,287.78467
rail,54.09375,-1.265625,2022-07-11T05:00:00,air_temperature,23,287.05225
rail,54.28125,-1.546875,2022-07-11T05:00:00,air_temperature,23,287.54053
rail,54.28125,-1.265625,2022-07-11T05:00:00,air_temperature,23,286.53345
rail,54.46875,-1.546875,2022-07-11T05:00:00,air_temperature,23,287.72363
rail,54.65625,-1.546875,2022-07-11T05:00:00,air_temperature,23,287.75415
rail,54.84375,-1.546875,2022-07-11T05:00:00,air_temperature,23,289.95142
rail,55.03125,-1.546875,2022-07-11T05:00:00,air_temperature,23,287.38794
rail,55.21875,-1.546875,2022-07-11T05:00:00,air_temperature,23,289.52417
rail,55.40625,-1.828125,2022-07-11T05:00:00,air_temperature,23,286.68604
rail,55.40625,-1.546875,2022-07-11T05:00:00,air_temperature,23,287.41846
rail,55.59375,-1.828125,2022-07-11T05:00:00,air_temperature,23,287.9983
rail,55.78125,-2.390625,2022-07-11T05:00:00,air_temperature,23,286.16724
rail,55.78125,-2.109375,2022-07-11T05:00:00,air_temperature,23,287.17432
rail,55.78125,-1.828125,2022-07-11T05:00:00,air_temperature,23,287.6626
rail,55.96875,-3.234375,2022-07-11T05:00:00,air_temperature,23,288.7307
rail,55.96875,-2.953125,2022-07-11T05:00:00,air_temperature,23,287.63208
rail,55.96875,-2.671875,2022-07-11T05:00:00,air_temperature,23,285.89258
rail,55.96875,-2.390625,2022-07-11T05:00:00,air_temperature,23,286.1062
rail,51.65625,-0.140625,2022-07-11T06:00:00,air_temperature,23,293.136
rail,51.84375,-0.140625,2022-07-11T06:00:00,air_temperature,23,292.22046
rail,52.03125,-0.140625,2022-07-11T06:00:00,air_temperature,23,291.91528
rail,52.21875,-0.421875,2022-07-11T06:00:00,air_temperature,23,291.5796
rail,52.21875,-0.140625,2022-07-11T06:00:00,air_temperature,23,291.85425
rail,52.40625,-0.140625,2022-07-11T06:00:00,air_temperature,23,291.427
rail,52.59375,-0.421875,2022-07-11T06:00:00,air_temperature,23,290.8777
rail,52.59375,-0.140625,2022-07-11T06:00:00,air_temperature,23,290.81665
rail,52.78125,-0.703125,2022-07-11T06:00:00,air_temperature,23,290.63354
rail,52.78125,-0.421875,2022-07-11T06:00:00,air_temperature,23,290.66406
rail,52.96875,-0.703125,2022-07-11T06:00:00,air_temperature,23,290.63354
rail,53.15625,-0.984375,2022-07-11T06:00:00,air_temperature,23,290.78613
rail,53.15625,-0.703125,2022-07-11T06:00:00,air_temperature,23,290.23682
rail,53.34375,-0.984375,2022-07-11T06:00:00,air_temperature,23,290.60303
rail,53.53125,-0.984375,2022-07-11T06:00:00,air_temperature,23,290.14526
rail,53.71875,-1.265625,2022-07-11T06:00:00,air_temperature,23,290.45044
rail,53.71875,-0.984375,2022-07-11T06:00:00,air_temperature,23,289.56543
rail,53.90625,-1.265625,2022-07-11T06:00:00,air_temperature,23,289.29077
rail,53.90625,-0.984375,2022-07-11T06:00:00,air_temperature,23,289.0161
rail,54.09375,-1.265625,2022-07-11T06:00:00,air_temperature,23,288.71094
rail,54.28125,-1.546875,2022-07-11T06:00:00,air_temperature,23,289.22974
rail,54.28125,-1.265625,2022-07-11T06:00:00,air_temperature,23,288.71094
rail,54.46875,-1.546875,2022-07-11T06:00:00,air_temperature,23,289.26025
rail,54.65625,-1.546875,2022-07-11T06:00:00,air_temperature,23,289.47388
rail,54.84375,-1.546875,2022-07-11T06:00:00,air_temperature,23,290.84717
rail,55.03125,-1.546875,2022-07-11T06:00:00,air_temperature,23,287.4292
rail,55.21875,-1.546875,2022-07-11T06:00:00,air_temperature,23,290.63354
rail,55.40625,-1.828125,2022-07-11T06:00:00,air_temperature,23,289.10767
rail,55.40625,-1.546875,2022-07-11T06:00:00,air_temperature,23,287.67334
rail,55.59375,-1.828125,2022-07-11T06:00:00,air_temperature,23,290.14526
rail,55.78125,-2.390625,2022-07-11T06:00:00,air_temperature,23,288.40576
rail,55.78125,-2.109375,2022-07-11T06:00:00,air_temperature,23,288.6499
rail,55.78125,-1.828125,2022-07-11T06:00:00,air_temperature,23,287.67334
rail,55.96875,-3.234375,2022-07-11T06:00:00,air_temperature,23,289.5044
rail,55.96875,-2.953125,2022-07-11T06:00:00,air_temperature,23,289.04663
rail,55.96875,-2.671875,2022-07-11T06:00:00,air_temperature,23,286.0559
rail,55.96875,-2.390625,2022-07-11T06:00:00,air_temperature,23,286.2085
rail,51.65625,-0.140625,2022-07-11T07:00:00,air_temperature,23,293.85938
rail,51.84375,-0.140625,2022-07-11T07:00:00,air_temperature,23,293.14062
rail,52.03125,-0.140625,2022-07-11T07:00:00,air_temperature,23,293.45312
rail,52.21875,-0.421875,2022-07-11T07:00:00,air_temperature,23,293.79688
rail,52.21875,-0.140625,2022-07-11T07:00:00,air_temperature,23,294.07812
rail,52.40625,-0.140625,2022-07-11T07:00:00,air_temperature,23,293.70312
rail,52.59375,-0.421875,2022-07-11T07:00:00,air_temperature,23,293.26562
rail,52.59375,-0.140625,2022-07-11T07:00:00,air_temperature,23,292.79688
rail,52.78125,-0.703125,2022-07-11T07:00:00,air_temperature,23,293.45312
rail,52.78125,-0.421875,2022-07-11T07:00:00,air_temperature,23,293.23438
rail,52.96875,-0.703125,2022-07-11T07:00:00,air_temperature,23,293.04688
rail,53.15625,-0.984375,2022-07-11T07:00:00,air_temperature,23,292.89062
rail,53.15625,-0.703125,2022-07-11T07:00:00,air_temperature,23,292.10938
rail,53.34375,-0.984375,2022-07-11T07:00:00,air_temperature,23,292.89062
rail,53.53125,-0.984375,2022-07-11T07:00:00,air_temperature,23,292.14062
rail,53.71875,-1.265625,2022-07-11T07:00:00,air_temperature,23,292.64062
rail,53.71875,-0.984375,2022-07-11T07:00:00,air_temperature,23,291.42188
rail,53.90625,-1.265625,2022-07-11T07:00:00,air_temperature,23,291.57812
rail,53.90625,-0.984375,2022-07-11T07:00:00,air_temperature,23,290.64062
rail,54.09375,-1.265625,2022-07-11T07:00:00,air_temperature,23,290.73438
rail,54.28125,-1.546875,2022-07-11T07:00:00,air_temperature,23,290.95312
rail,54.28125,-1.265625,2022-07-11T07:00:00,air_temperature,23,290.98438
rail,54.46875,-1.546875,2022-07-11T07:00:00,air_temperature,23,290.98438
rail,54.65625,-1.546875,2022-07-11T07:00:00,air_temperature,23,291.35938
rail,54.84375,-1.546875,2022-07-11T07:00:00,air_temperature,23,292.23438
rail,55.03125,-1.546875,2022-07-11T07:00:00,air_temperature,23,287.60938
rail,55.21875,-1.546875,2022-07-11T07:00:00,air_temperature,23,292.01562
rail,55.40625,-1.828125,2022-07-11T07:00:00,air_temperature,23,292.39062
rail,55.40625,-1.546875,2022-07-11T07:00:00,air_temperature,23,288.29688
rail,55.59375,-1.828125,2022-07-11T07:00:00,air_temperature,23,293.29688
rail,55.78125,-2.390625,2022-07-11T07:00:00,air_temperature,23,290.57812
rail,55.78125,-2.109375,2022-07-11T07:00:00,air_temperature,23,290.64062
rail,55.78125,-1.828125,2022-07-11T07:00:00,air_temperature,23,288.04688
rail,55.96875,-3.234375,2022-07-11T07:00:00,air_temperature,23,290.95312
rail,55.96875,-2.953125,2022-07-11T07:00:00,air_temperature,23,291.01562
rail,55.96875,-2.671875,2022-07-11T07:00:00,air_temperature,23,286.39062
rail,55.96875,-2.390625,2022-07-11T07:00:00,air_temperature,23,286.45312
rail,51.65625,-0.140625,2022-07-11T08:00:00,air_temperature,23,294.98026
rail,51.84375,-0.140625,2022-07-11T08:00:00,air_temperature,23,294.46826
rail,52.03125,-0.140625,2022-07-11T08:00:00,air_temperature,23,295.07626
rail,52.21875,-0.421875,2022-07-11T08:00:00,air_temperature,23,295.97226
rail,52.21875,-0.140625,2022-07-11T08:00:00,air_temperature,23,296.35626
rail,52.40625,-0.140625,2022-07-11T08:00:00,air_temperature,23,296.29224
rail,52.59375,-0.421875,2022-07-11T08:00:00,air_temperature,23,295.84424
rail,52.59375,-0.140625,2022-07-11T08:00:00,air_temperature,23,295.23624
rail,52.78125,-0.703125,2022-07-11T08:00:00,air_temperature,23,296.22824
