Location Name,Lat,Long,Datetime,Member,Parameter,Value
rail,54.46875,-1.546875,18/07/2022,0,air_temperature,28.178125000000023
rail,54.65625,-1.546875,18/07/2022,0,air_temperature,29.115625000000023
rail,54.84375,-1.546875,18/07/2022,0,air_temperature,29.240625000000023
rail,55.03125,-1.546875,18/07/2022,0,air_temperature,17.834375000000023
rail,55.21875,-1.546875,18/07/2022,0,air_temperature,28.021875000000023
rail,55.40625,-1.828125,18/07/2022,0,air_temperature,28.615625000000023
rail,55.40625,-1.546875,18/07/2022,0,air_temperature,18.146875000000023
rail,55.59375,-1.828125,18/07/2022,0,air_temperature,28.959375000000023
rail,55.78125,-2.390625,18/07/2022,0,air_temperature,26.396875000000023
rail,55.78125,-2.109375,18/07/2022,0,air_temperature,27.584375000000023
rail,55.78125,-1.828125,18/07/2022,0,air_temperature,19.209375000000023
rail,55.96875,-3.234375,18/07/2022,0,air_temperature,28.084375000000023
rail,55.96875,-2.953125,18/07/2022,0,air_temperature,27.646875000000023
rail,55.96875,-2.671875,18/07/2022,0,air_temperature,16.053125000000023
rail,55.96875,-2.390625,18/07/2022,0,air_temperature,16.396875000000023
rail,51.65625,-0.140625,18/07/2022,0,air_temperature,33.55312500000002
rail,51.84375,-0.140625,18/07/2022,0,air_temperature,32.77187500000002
rail,52.03125,-0.140625,18/07/2022,0,air_temperature,32.55312500000002
rail,52.21875,-0.421875,18/07/2022,0,air_temperature,33.89687500000002
rail,52.21875,-0.140625,18/07/2022,0,air_temperature,34.17812500000002
rail,52.40625,-0.140625,18/07/2022,0,air_temperature,34.64687500000002
rail,52.59375,-0.421875,18/07/2022,0,air_temperature,34.67812500000002
rail,52.59375,-0.140625,18/07/2022,0,air_temperature,34.86562500000002
rail,52.78125,-0.703125,18/07/2022,0,air_temperature,34.80312500000002
rail,52.78125,-0.421875,18/07/2022,0,air_temperature,35.14687500000002
rail,52.96875,-0.703125,18/07/2022,0,air_temperature,34.52187500000002
rail,53.15625,-0.984375,18/07/2022,0,air_temperature,31.271875000000023
rail,53.15625,-0.703125,18/07/2022,0,air_temperature,32.42812500000002
rail,53.34375,-0.984375,18/07/2022,0,air_temperature,32.20937500000002
rail,53.53125,-0.984375,18/07/2022,0,air_temperature,32.58437500000002
rail,53.71875,-1.265625,18/07/2022,0,air_temperature,32.08437500000002
rail,53.71875,-0.984375,18/07/2022,0,air_temperature,32.45937500000002
rail,53.90625,-1.265625,18/07/2022,0,air_temperature,31.959375000000023
rail,53.90625,-0.984375,18/07/2022,0,air_temperature,31.678125000000023
rail,54.09375,-1.265625,18/07/2022,0,air_temperature,31.678125000000023
rail,54.28125,-1.546875,18/07/2022,0,air_temperature,29.053125000000023
rail,54.28125,-1.265625,18/07/2022,0,air_temperature,31.271875000000023
rail,54.46875,-1.546875,18/07/2022,0,air_temperature,28.990625000000023
rail,54.65625,-1.546875,18/07/2022,0,air_temperature,29.428125000000023
rail,54.84375,-1.546875,18/07/2022,0,air_temperature,29.834375000000023
rail,55.03125,-1.546875,18/07/2022,0,air_temperature,17.896875000000023
rail,55.21875,-1.546875,18/07/2022,0,air_temperature,29.271875000000023
rail,55.40625,-1.828125,18/07/2022,0,air_temperature,28.834375000000023
rail,55.40625,-1.546875,18/07/2022,0,air_temperature,18.334375000000023
rail,55.59375,-1.828125,18/07/2022,0,air_temperature,28.209375000000023
rail,55.78125,-2.390625,18/07/2022,0,air_temperature,25.959375000000023
rail,55.78125,-2.109375,18/07/2022,0,air_temperature,27.146875000000023
rail,55.78125,-1.828125,18/07/2022,0,air_temperature,19.334375000000023
rail,55.96875,-3.234375,18/07/2022,0,air_temperature,28.053125000000023
rail,55.96875,-2.953125,18/07/2022,0,air_temperature,27.303125000000023
rail,55.96875,-2.671875,18/07/2022,0,air_temperature,16.740625000000023
rail,55.96875,-2.390625,18/07/2022,0,air_temperature,17.240625000000023
rail,51.65625,-0.140625,18/07/2022,0,air_temperature,33.847552514076256
rail,51.84375,-0.140625,18/07/2022,0,air_temperature,32.260638451576256
